─ 4/3/2013 ──────────────────────────────────────────────────────────────────────────
00:31   <Henrock>    destroyed an L4 Resonator on POW Veteran Memorial
00:31   <Henrock>    destroyed an L5 Resonator on POW Veteran Memorial
00:31   <mdl>    destroyed an L6 Resonator on Washington Square Arch at nigh
00:31   <mdl>    destroyed an L5 Resonator on Washington Square Arch at nigh
00:31   <Henrock>    destroyed an L5 Resonator on POW Veteran Memorial
00:31   <Henrock>    destroyed an L7 Resonator on POW Veteran Memorial
00:31   <Henrock>    destroyed an L6 Resonator on POW Veteran Memorial
00:31   <Henrock>    destroyed an L4 Resonator on POW Veteran Memorial
00:32   <mdl>    deployed an L7 Resonator on Washington Square Arch at nigh
00:32   <mdl>    captured Washington Square Arch at nigh
00:32   <Henrock>    destroyed an L6 Resonator on POW Veteran Memorial
00:32   <mdl>    deployed an L6 Resonator on Washington Square Arch at nigh
00:32   <Henrock>    deployed an L6 Resonator on POW Veteran Memorial
00:32   <Henrock>    captured POW Veteran Memorial
00:32   <Henrock>    deployed an L6 Resonator on POW Veteran Memorial
00:32   <Henrock>    deployed an L5 Resonator on POW Veteran Memorial
00:33   <VJFZUIB9>   destroyed an L7 Resonator on US Post Service Bergenline
00:33   <VJFZUIB9>   destroyed an L8 Resonator on US Post Service Bergenline
00:33   <VJFZUIB9>   destroyed an L8 Resonator on US Post Service Bergenline
00:33   <Henrock>    deployed an L5 Resonator on POW Veteran Memorial
00:33   <VJFZUIB9>   destroyed an L6 Resonator on US Post Service Bergenline
00:33   <Henrock>    deployed an L4 Resonator on POW Veteran Memorial
00:33   <VJFZUIB9>   destroyed an L6 Resonator on US Post Service Bergenline
00:33   <Henrock>    deployed an L4 Resonator on POW Veteran Memorial
00:33   <Henrock>    deployed an L4 Resonator on POW Veteran Memorial
00:33   <Henrock>    deployed an L4 Resonator on POW Veteran Memorial
00:33   <VJFZUIB9>   destroyed the Link US Post Service Bergenline to Leonard Gordon Park
00:33   <VJFZUIB9>   destroyed an L7 Resonator on US Post Service Bergenline
00:33   <Henrock>    linked POW Veteran Memorial to Corona a Station Flushing Post
00:33   <mdl>    destroyed an L5 Resonator on NYU
00:33   <mdl>    destroyed an L6 Resonator on NYU
00:34   <mdl>    destroyed an L5 Resonator on NYU
00:35   <VJFZUIB9>   destroyed an L7 Resonator on US Post Service Bergenline
00:35   <mdl>    destroyed an L5 Resonator on Alexander Lyman Holley
00:35   <mdl>    destroyed an L6 Resonator on NYU
00:35   <VJFZUIB9>   destroyed an L6 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   captured US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L4 Resonator on US Post Service Bergenline
00:35   <mdl>    deployed an L7 Resonator on NYU
00:35   <mdl>    captured NYU
00:35   <VJFZUIB9>   deployed an L4 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L4 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L4 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L5 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L5 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L6 Resonator on US Post Service Bergenline
00:35   <VJFZUIB9>   deployed an L6 Resonator on US Post Service Bergenline
00:37   <EndlessBen>     deployed an L1 Resonator on USPS: 542 Atlantic Avenue
00:37   <EndlessBen>     deployed an L1 Resonator on USPS: 542 Atlantic Avenue
00:39   <Peregrinator>   deployed an L3 Resonator on Duane Reade - MIDTOWN
00:41   <mdl>    destroyed an L4 Resonator on St. John's Evangelical Luthera
00:41   <mdl>    destroyed an L3 Resonator on St. John's Evangelical Luthera
00:41   <mdl>    destroyed an L3 Resonator on Thomas Paine Death House
00:41   <mdl>    destroyed an L4 Resonator on Thomas Paine Death House
00:41   <mdl>    destroyed an L4 Resonator on St. John's Evangelical Luthera
00:42   <Peregrinator>   deployed an L1 Resonator on Lee Young Hee Korea Museum
00:42   <Peregrinator>   deployed an L2 Resonator on Lee Young Hee Korea Museum
00:42   <Peregrinator>   deployed an L2 Resonator on Lee Young Hee Korea Museum
00:42   <Peregrinator>   deployed an L2 Resonator on Milaemunhwa Foundation USA Inc
00:42   <Peregrinator>   deployed an L3 Resonator on Milaemunhwa Foundation USA Inc
00:42   <Peregrinator>   linked Milaemunhwa Foundation USA Inc to Lee Young Hee Korea Museum
00:43   <skynet>     deployed an L7 Resonator on Church of the Saviour
00:44   <skynet>     deployed an L6 Resonator on Brooklyn Heights Historic Dist
00:44   <skynet>     deployed an L5 Resonator on Brooklyn Heights Historic Dist
00:45   <skynet>     deployed an L6 Resonator on Brooklyn Historical Society
00:47   <skynet>     deployed an L6 Resonator on Korean War Memorial
00:48   <skynet>     deployed an L6 Resonator on Korean War Memorial
00:48   <skynet>     deployed an L1 Resonator on Brooklyn Heights Library
00:48   <skynet>     deployed an L6 Resonator on Brooklyn Heights Library
00:51   <skynet>     deployed an L6 Resonator on Where the Dodgers Made Basebal
00:51   <skynet>     deployed an L6 Resonator on Where the Dodgers Made Basebal
00:52   <skynet>     deployed an L6 Resonator on Brooklyn Boro Hall
00:52   <skynet>     deployed an L1 Resonator on Brooklyn Boro Hall
00:54   <skynet>     destroyed an L3 Resonator on Brooklyn Borough Hall
00:54   <skynet>     destroyed an L4 Resonator on Brooklyn Borough Hall
00:54   <skynet>     destroyed an L4 Resonator on Brooklyn Borough Hall
00:54   <skynet>     destroyed an L5 Resonator on Brooklyn Borough Hall
00:55   <skynet>     destroyed an L4 Resonator on Brooklyn Borough Hall
00:55   <skynet>     destroyed the Link Ponkiesberg Fortification to Brooklyn Borough Hall
00:55   <skynet>     destroyed an L1 Resonator on Duane Reade - BROOKLYN HEIGHTS
00:55   <skynet>     destroyed an L3 Resonator on Duane Reade - BROOKLYN HEIGHTS
00:55   <skynet>     destroyed an L3 Resonator on Brooklyn Borough Hall
00:55   <skynet>     destroyed an L5 Resonator on Brooklyn Borough Hall
00:55   <skynet>     destroyed an L4 Resonator on Brooklyn Borough Hall
00:55   <skynet>     deployed an L6 Resonator on Brooklyn Borough Hall
00:55   <skynet>     captured Brooklyn Borough Hall
00:56   <skynet>     deployed an L6 Resonator on Brooklyn Borough Hall
00:57   <Leiron>     destroyed an L1 Resonator on Church of the Covenant
00:58   <Undernet>   captured Cartier Building
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Leiron>     destroyed an L4 Resonator on Museum of Tolerance
00:58   <Leiron>     destroyed an L7 Resonator on Bayard Rustin Memorial
00:58   <Leiron>     destroyed an L4 Resonator on Bayard Rustin Memorial
00:58   <Leiron>     destroyed an L4 Resonator on Bayard Rustin Memorial
00:58   <Leiron>     destroyed an L5 Resonator on Bayard Rustin Memorial
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Leiron>     destroyed an L4 Resonator on Church of the Covenant
00:58   <Leiron>     destroyed the Link Bayard Rustin Memorial to Museum of Tolerance
00:58   <Leiron>     destroyed an L4 Resonator on Bayard Rustin Memorial
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Undernet>   deployed an L1 Resonator on Cartier Building
00:58   <Undernet>   linked Cartier Building to [Untitled]
01:00   <Undernet>   deployed an L1 Resonator on Prometheus
01:00   <Undernet>   linked Prometheus to Top of the Rock, Rockefeller C
01:01   <Undernet>   linked Rockefeller Plaza to Prometheus
01:01   <Undernet>   linked NBC Studios, Manhattan, New Yo to EN NUEVA YOR
01:01   <emzee>  deployed an L2 Resonator on Andries Rees’s Tavern
01:01   <emzee>  deployed an L2 Resonator on Andries Rees’s Tavern
01:01   <mdl>    destroyed an L7 Resonator on St. Luke's Chapel
01:01   <emzee>  deployed an L2 Resonator on Andries Rees’s Tavern
01:02   <skynet>     deployed an L6 Resonator on New York State Supreme Court
01:02   <emzee>  deployed an L1 Resonator on The Museum Of American Finance
01:02   <skynet>     deployed an L6 Resonator on Yellow Steel Sculpture
01:03   <mdl>    captured St. Luke's Chapel
01:03   <mdl>    deployed an L7 Resonator on St. Luke's Chapel
01:03   <skynet>     deployed an L1 Resonator on Metrotech Menorah
01:04   <mdl>    deployed an L6 Resonator on St. Luke's Chapel
01:04   <mdl>    deployed an L6 Resonator on St. Luke's Chapel
01:04   <mdl>    deployed an L3 Resonator on St. Luke's Chapel
01:04   <mdl>    deployed an L3 Resonator on St. Luke's Chapel
01:04   <mdl>    deployed an L2 Resonator on St. Luke's Chapel
01:04   <mdl>    deployed an L5 Resonator on St. Luke's Chapel
01:04   <skynet>     deployed an L5 Resonator on Steel sculpture
01:04   <mdl>    deployed an L5 Resonator on St. Luke's Chapel
01:04   <Leiron>     destroyed an L5 Resonator on Church of the Covenant
01:04   <Leiron>     destroyed an L4 Resonator on Church of the Covenant
01:10   <mdl>    linked Duane Reade - WEST VILLAGE to 82 Jane Street
01:11   <mdl>    destroyed an L1 Resonator on Abingdon Square Park
01:15   <mdl>    linked 82 Jane Street to "Apple" 2000/01, by Stephan We
01:17   <Pr0metheus>     linked Castle Williams to Castle Williams
01:17   <Pr0metheus>     created a Control Field @Castle Williams +1 MUs
01:21   <mdl>    linked "Apple" 2000/01, by Stephan We to Duane Reade - WEST VILLAGE
01:21   <mdl>    created a Control Field @"Apple" 2000/01, by Stephan We +483 MUs
